"ID","DATA_PRODUKCJI","CENA","KOSZT","ID_ZAMOWIENIE","ID_PRODUCENT","ID_ODDZIAL","ID_INSTRUMENT"
658,05/01/07,1330,1210,116,31,24,32
659,08/02/09,2050,1870,60,32,14,47
660,05/07/24,1630,1490,346,27,6,14
661,09/08/01,1710,1560,25,36,24,67
662,06/06/23,1890,1720,271,41,9,2
663,02/07/22,1390,1270,300,50,25,8
664,05/01/16,240,220,328,40,45,41
665,01/10/24,1150,1050,119,29,33,50
666,04/06/25,800,730,102,19,28,7
667,05/02/03,680,620,124,5,2,6
668,09/12/21,690,630,364,14,2,45
669,10/02/15,800,730,79,17,48,7
670,09/10/06,1620,1480,380,37,13,39
671,05/12/15,150,140,66,11,47,27
672,08/06/15,1630,1490,330,2,24,14
673,04/04/13,2230,2030,263,22,20,50
674,00/02/17,280,260,135,1,32,2
675,02/04/10,2170,1980,336,50,35,49
676,00/05/01,200,190,102,40,9,76
677,05/06/28,1290,1180,81,15,6,67
678,06/09/15,1080,990,9,8,19,52
679,10/08/09,850,780,140,45,46,30
680,01/01/23,1340,1220,323,48,43,35
681,10/10/16,2160,1970,275,34,44,26
682,08/04/23,1080,990,39,11,31,41
683,07/05/08,1580,1440,264,13,28,56
684,06/07/10,460,420,7,22,19,35
685,04/09/06,680,620,95,11,22,51
686,02/06/18,680,620,21,28,26,66
687,04/03/10,2140,1950,57,40,37,29
688,06/03/06,260,240,53,11,38,45
689,05/06/17,1180,1080,202,23,14,74
690,06/04/27,230,210,279,3,14,1
691,02/05/20,450,410,116,40,41,3
692,05/08/14,1350,1230,320,30,4,27
693,01/10/18,1160,1060,328,9,6,48
694,04/02/03,1320,1200,97,15,28,27
695,04/04/05,1390,1270,11,11,29,5
696,00/12/07,790,720,366,15,40,54
697,02/05/24,300,280,301,9,40,19
698,10/08/14,930,850,55,49,10,52
699,02/11/10,750,690,227,44,14,22
700,01/12/24,390,360,225,8,47,2
701,09/10/16,90,90,333,21,30,72
702,09/09/27,640,590,141,48,32,53
703,07/07/22,1650,1500,47,46,38,64
704,06/03/02,2140,1950,62,36,40,56
705,09/10/06,200,190,316,22,39,67
706,02/01/22,1990,1810,167,27,31,40
707,03/08/06,1810,1650,389,11,1,18
708,03/11/12,1450,1320,121,30,27,50
709,09/09/13,1430,1300,398,16,15,65
710,01/02/12,690,630,328,37,3,74
711,00/02/13,110,100,392,5,7,20
712,07/09/15,1070,980,38,26,12,30
713,01/02/02,800,730,198,50,10,20
714,04/02/13,180,170,214,32,46,20
715,02/12/20,460,420,108,5,50,13
716,02/08/18,1430,1300,57,2,37,62
717,09/02/20,1810,1650,218,38,35,41
718,01/02/12,1790,1630,99,21,45,64
719,03/03/10,830,760,180,36,13,71
720,03/09/10,1700,1550,6,13,3,24
721,07/12/11,880,800,172,18,14,69
722,04/09/26,1690,1540,292,40,2,16
723,06/10/04,2100,1910,53,38,12,1
724,04/04/27,1190,1090,225,1,38,14
725,06/02/25,330,300,178,23,21,22
726,10/12/02,2290,2090,174,7,15,50
727,09/10/21,1950,1780,196,5,5,27
728,07/08/08,1700,1550,61,2,24,2
729,07/10/19,340,310,126,12,13,29
730,06/03/01,1100,1000,227,50,8,44
731,09/07/02,1230,1120,51,15,31,5
732,05/02/13,1620,1480,16,35,44,66
733,05/12/15,1980,1800,133,39,44,55
734,06/05/14,270,250,120,46,48,1
735,00/04/27,850,780,231,35,30,7
736,07/06/03,600,550,236,37,20,40
737,09/09/17,850,780,347,22,32,54
738,10/07/22,2240,2040,177,12,5,76
739,00/10/23,1870,1700,356,14,35,61
740,05/11/26,2250,2050,343,22,20,62
741,04/05/13,2210,2010,20,42,50,72
742,02/01/16,1340,1220,193,50,31,63
743,07/09/15,1880,1710,254,4,4,39
744,04/02/25,390,360,387,42,33,42
745,06/08/17,890,810,148,5,26,27
746,00/06/21,330,300,302,13,9,29
747,05/08/02,1670,1520,57,7,5,61
748,01/11/04,910,830,277,24,27,31
749,04/05/16,880,800,367,29,12,61
750,03/11/28,190,180,331,33,11,25
751,08/12/20,530,490,393,16,9,55
752,04/05/01,1170,1070,65,2,48,52
753,01/05/16,1390,1270,217,43,11,57
754,02/12/22,1950,1780,299,16,1,61
755,05/05/14,1850,1690,289,27,35,1
756,05/09/05,890,810,283,38,49,11
757,09/08/09,270,250,21,14,37,50
758,08/08/06,2140,1950,20,17,36,8
759,02/03/20,1180,1080,23,34,42,12
760,01/03/02,1580,1440,343,21,42,71
761,08/05/12,940,860,377,30,10,70
762,07/12/21,620,570,184,12,10,62
763,05/09/25,900,820,61,5,31,70
764,08/10/04,1470,1340,185,14,11,48
765,05/01/16,20,20,199,21,48,12
766,06/04/07,600,550,60,42,45,66
767,10/11/22,420,390,377,4,35,12
768,06/07/18,110,100,101,39,32,6
769,03/03/11,740,680,4,18,6,75
770,06/11/07,1600,1460,5,3,24,30
771,02/10/22,30,30,189,13,43,42
772,02/10/13,300,280,286,30,38,5
773,07/08/18,330,300,229,26,24,41
774,03/10/14,300,280,261,41,33,25
775,09/10/10,1880,1710,318,24,31,56
776,00/02/17,20,20,330,12,17,45
777,05/08/27,1900,1730,172,20,12,25
778,04/09/19,410,380,305,29,38,23
779,02/03/13,290,270,144,23,41,59
780,01/04/16,1780,1620,43,20,45,41
781,03/10/14,1340,1220,366,31,37,35
782,07/03/18,1990,1810,29,28,10,60
783,07/08/16,2040,1860,359,48,24,69
784,04/04/05,190,180,247,3,49,7
785,01/04/10,820,750,383,18,11,35
786,04/09/20,590,540,396,8,49,60
787,06/02/27,90,90,23,33,19,28
788,08/05/10,1060,970,272,26,11,26
789,08/03/20,620,570,179,23,27,1
790,03/02/25,1800,1640,292,5,3,55
791,01/09/09,730,670,68,22,10,62
792,00/12/23,310,290,267,40,41,75
793,03/10/11,2120,1930,237,20,31,68
794,07/08/12,1490,1360,120,50,31,73
795,06/12/26,1260,1150,113,44,46,16
796,04/12/13,600,550,204,11,8,76
797,09/03/28,1470,1340,83,23,27,66
798,07/04/22,2030,1850,155,23,23,26
799,02/04/11,160,150,68,23,12,63
800,02/03/04,810,740,199,23,22,42
801,00/07/26,380,350,104,22,23,54
802,05/01/18,1680,1530,227,25,47,38
803,03/01/20,1120,1020,192,17,3,53
804,05/06/23,2250,2050,144,27,43,25
805,08/01/14,950,870,95,29,39,76
806,01/05/05,1080,990,2,50,11,74
807,00/10/08,2050,1870,8,1,49,76
808,00/12/22,1160,1060,187,14,20,37
809,04/02/07,1500,1370,205,40,16,56
810,09/05/18,1250,1140,13,44,8,56
811,03/08/15,1740,1590,113,16,44,14
812,08/07/22,1840,1680,171,3,17,34
813,05/02/02,2100,1910,55,34,50,23
814,06/12/14,1720,1570,136,26,16,73
815,01/02/03,2050,1870,192,12,30,33
816,08/08/07,1990,1810,86,25,32,16
817,04/08/02,960,880,111,13,2,47
818,04/04/09,1660,1510,295,5,47,9
819,10/09/01,1810,1650,279,1,26,24
820,00/10/12,1770,1610,271,43,33,52
821,06/05/28,1810,1650,138,45,36,29
822,07/06/26,1600,1460,190,49,20,44
823,06/09/03,1250,1140,123,31,10,18
824,09/10/10,1800,1640,329,19,41,44
825,01/09/08,60,60,396,39,30,61
826,09/01/09,890,810,193,2,15,55
827,10/02/09,1710,1560,208,41,28,73
828,01/08/28,2230,2030,345,43,37,17
829,09/11/01,900,820,265,22,35,27
830,09/11/15,530,490,4,49,44,32
831,06/03/06,1350,1230,362,50,5,76
832,01/08/07,260,240,19,32,14,24
833,08/12/07,470,430,21,16,15,63
834,01/09/28,1980,1800,347,40,32,61
835,07/09/27,1300,1190,380,24,15,51
836,09/05/14,580,530,140,47,2,3
837,09/04/15,1040,950,291,33,40,42
838,07/02/19,1260,1150,9,7,41,28
839,05/07/03,300,280,92,29,14,1
840,04/12/22,1520,1390,86,50,34,4
841,00/06/05,1190,1090,105,3,4,22
842,04/07/16,1870,1700,276,25,45,70
843,06/06/07,800,730,381,10,40,8
844,01/12/18,360,330,166,3,39,57
845,02/07/20,2060,1880,378,9,48,36
846,07/08/28,850,780,270,47,41,8
847,00/06/15,0,0,354,8,16,23
848,02/10/27,1080,990,287,2,29,35
849,09/03/12,1340,1220,281,36,8,69
850,09/12/23,1830,1670,364,5,13,56
851,02/03/18,1250,1140,17,5,11,14
852,09/10/13,750,690,55,48,6,19
853,03/05/11,490,450,363,16,22,23
854,06/05/12,1390,1270,258,39,49,16
855,03/08/12,1450,1320,188,43,28,41
856,03/07/11,2000,1820,1,10,25,64
857,08/06/26,1920,1750,149,5,49,36
858,09/12/04,1440,1310,245,22,37,38
859,07/05/10,2000,1820,184,46,35,60
860,02/02/17,630,580,256,20,1,9
861,09/01/04,1500,1370,169,6,17,46
862,09/04/22,230,210,215,12,28,72
863,03/12/15,90,90,137,37,8,23
864,04/03/20,2270,2070,298,14,6,60
865,08/04/14,520,480,252,50,12,34
866,03/11/23,880,800,13,43,22,1
867,03/07/25,1180,1080,67,39,11,18
868,07/05/20,2280,2080,321,39,42,71
869,07/12/19,130,120,82,1,13,17
870,05/09/10,20,20,186,25,27,52
871,01/07/09,590,540,170,48,45,29
872,01/09/20,1170,1070,58,40,43,48
873,09/08/24,1170,1070,111,21,14,26
874,10/08/28,1820,1660,84,34,36,59
875,00/03/13,2020,1840,130,38,37,24
876,02/11/28,400,370,122,31,27,74
877,06/06/20,1130,1030,38,18,25,56
878,09/06/08,470,430,334,12,25,73
879,03/08/09,450,410,159,4,42,23
880,00/06/01,1230,1120,227,4,18,16
881,01/07/25,450,410,13,43,39,61
882,07/07/03,1920,1750,235,9,32,9
883,06/10/20,1870,1700,324,37,36,14
884,09/11/03,710,650,154,37,4,28
885,10/07/03,1580,1440,39,31,8,67
886,02/01/25,1810,1650,81,33,42,41
887,01/04/19,2180,1990,327,28,27,69
888,08/06/17,840,770,387,11,34,9
889,08/01/27,2200,2000,135,42,34,28
890,02/02/05,500,460,82,36,1,4
891,04/11/21,340,310,282,36,41,44
892,09/06/24,60,60,241,11,46,19
893,06/06/17,1610,1470,195,24,35,51
894,08/06/19,1300,1190,291,30,5,26
895,06/07/11,950,870,51,28,8,64
896,06/04/15,2100,1910,10,17,23,2
897,05/01/28,770,700,253,47,8,32
898,00/10/04,1920,1750,201,9,7,11
899,07/11/08,1950,1780,180,10,39,75
900,00/04/27,1080,990,161,13,45,66
901,00/11/20,1460,1330,330,20,31,22
902,01/06/04,270,250,310,16,39,19
903,05/12/17,1950,1780,130,12,17,70
904,01/01/07,2210,2010,297,16,14,74
905,01/12/18,840,770,382,42,4,75
906,02/10/26,800,730,127,25,15,2
907,08/06/05,1710,1560,209,39,34,70
908,06/04/24,1760,1600,168,20,20,20
909,10/12/14,1590,1450,301,15,30,46
910,02/05/03,1650,1500,55,50,2,28
911,01/04/25,60,60,117,30,34,33
912,08/05/26,640,590,96,29,31,11
913,05/10/11,1440,1310,267,34,37,67
914,02/12/26,380,350,196,34,10,13
915,10/11/12,1120,1020,226,14,11,16
916,07/11/27,2030,1850,198,41,33,59
917,09/06/18,1620,1480,364,37,33,54
918,02/03/19,2010,1830,281,1,5,17
919,09/11/03,1010,920,268,24,49,76
920,07/03/22,1910,1740,31,8,30,24
921,10/10/22,1330,1210,356,32,25,43
922,00/01/08,1770,1610,90,47,42,32
923,04/07/18,270,250,279,31,33,35
924,06/04/05,450,410,221,28,11,55
925,07/08/20,1680,1530,279,38,35,50
926,03/03/02,560,510,298,50,21,30
927,06/12/24,470,430,134,9,35,51
928,04/07/28,1220,1110,133,1,13,54
929,06/09/15,2030,1850,200,49,7,27
930,07/04/08,630,580,126,2,16,67
931,09/01/09,2160,1970,47,34,31,38
932,07/08/20,1070,980,58,37,2,14
933,08/08/28,700,640,45,50,10,34
934,02/10/11,70,70,219,25,23,7
935,08/07/18,400,370,148,19,8,14
936,07/03/01,270,250,50,34,10,19
937,08/06/06,1020,930,312,44,12,63
938,04/06/22,840,770,291,50,27,30
939,06/02/07,920,840,43,21,14,45
940,09/07/06,190,180,128,24,24,5
941,04/03/02,570,520,238,36,17,74
942,08/11/19,1350,1230,43,37,38,20
943,03/02/23,640,590,342,36,33,41
944,09/01/28,710,650,263,7,3,68
945,01/10/03,1430,1300,243,3,25,11
946,10/07/22,280,260,103,50,16,38
947,05/10/19,960,880,170,24,42,52
948,03/04/14,1300,1190,221,36,29,1
949,02/04/22,1180,1080,220,22,3,38
950,01/07/08,2000,1820,75,30,38,6
951,04/07/06,1870,1700,395,10,25,12
952,07/05/21,1720,1570,148,35,33,74
953,02/09/15,960,880,155,16,6,23
954,10/10/20,920,840,123,21,20,13
955,00/12/01,610,560,397,34,6,60
956,00/12/08,140,130,226,34,32,16
957,10/12/21,620,570,341,30,41,30
958,08/05/23,1000,910,203,43,24,56
959,10/07/03,1440,1310,292,2,10,71
960,04/01/28,850,780,329,28,9,72
961,02/10/20,1740,1590,381,13,22,76
962,03/12/25,1050,960,142,19,23,45
963,09/05/17,190,180,52,1,39,71
964,09/07/12,30,30,190,46,14,72
965,04/11/05,960,880,281,33,9,15
966,07/03/13,370,340,218,42,3,17
967,01/01/10,710,650,288,26,3,39
968,04/02/21,1350,1230,325,18,29,41
969,08/02/04,820,750,172,37,36,56
970,09/05/16,1790,1630,162,14,18,5
971,08/09/27,1130,1030,366,45,5,27
972,09/08/02,1660,1510,306,24,18,36
973,03/04/12,420,390,329,12,38,8
974,03/06/13,2060,1880,233,5,37,67
975,07/02/11,1700,1550,192,38,9,19
976,07/11/12,570,520,9,44,18,47
977,09/09/09,1670,1520,134,41,18,49
978,05/12/04,410,380,164,40,34,25
979,04/07/23,150,140,236,28,39,67
980,06/08/14,1060,970,302,27,15,76
981,02/04/25,1270,1160,53,33,37,56
982,04/01/03,2170,1980,375,20,45,17
983,02/01/15,710,650,212,37,12,71
984,03/10/01,300,280,196,14,33,9
985,03/02/01,750,690,187,33,13,6
986,00/06/11,400,370,7,1,30,33
987,00/12/18,890,810,253,29,24,26
988,04/02/21,1510,1380,305,37,41,60
989,03/06/16,1780,1620,284,36,4,73
990,04/10/15,1720,1570,374,9,32,27
991,04/07/28,2250,2050,203,25,1,70
992,03/12/13,700,640,215,18,11,24
993,06/06/19,1670,1520,300,23,26,51
994,03/10/04,420,390,232,35,39,21
995,02/12/02,530,490,386,6,37,34
996,02/07/05,60,60,108,34,35,56
997,02/12/01,510,470,239,29,21,38
998,10/10/01,2220,2020,83,41,19,62
999,07/08/08,40,40,198,48,47,74
1000,07/08/14,1380,1260,82,6,6,14
1001,01/08/19,2030,1850,61,13,41,23
1002,00/10/21,2170,1980,306,48,45,68
1003,06/06/17,200,190,311,48,23,66
1004,05/11/15,1030,940,272,41,11,56
1005,04/11/15,1150,1050,165,35,33,56
1006,08/11/15,1650,1500,61,38,27,13
1007,08/10/07,1470,1340,257,23,13,7
1008,03/02/01,1620,1480,63,20,31,40
1009,05/03/26,1840,1680,308,25,22,63
1010,03/09/01,190,180,32,23,25,60
1011,04/09/09,530,490,101,35,38,65
1012,07/04/21,1520,1390,200,24,39,72
1013,07/06/13,1460,1330,350,31,31,43
1014,08/04/28,1250,1140,48,16,14,18
1015,10/10/13,1560,1420,247,2,19,10
1016,00/05/12,1570,1430,351,6,12,1
1017,01/09/24,1930,1760,56,49,21,18
1018,06/08/03,330,300,304,47,36,55
1019,01/09/27,1150,1050,218,20,38,55
1020,08/09/05,80,80,361,39,41,31
1021,10/08/21,1350,1230,133,24,28,35
1022,09/05/19,660,600,52,5,2,44
1023,05/01/06,250,230,97,25,16,12
1024,06/08/16,1910,1740,25,7,15,55
1025,04/04/22,1130,1030,185,15,32,49
1026,10/11/03,290,270,273,49,26,11
1027,00/08/06,1430,1300,259,35,23,73
1028,08/10/10,70,70,355,39,11,62
1029,08/07/03,2210,2010,376,44,14,37
1030,06/02/19,680,620,153,5,15,17
1031,01/09/24,480,440,193,25,26,25
1032,03/11/06,80,80,380,22,25,3
1033,09/02/27,400,370,39,28,24,4
1034,08/10/08,360,330,290,20,14,25
1035,05/12/07,1930,1760,289,36,2,46
1036,05/07/13,660,600,358,12,8,13
1037,04/10/18,1040,950,361,32,4,28
1038,09/07/02,1550,1410,48,11,24,5
1039,05/05/07,270,250,310,4,12,75
1040,08/06/10,630,580,231,10,46,68
1041,04/05/13,1870,1700,226,33,9,22
1042,10/09/07,520,480,389,17,18,28
1043,05/12/01,620,570,356,30,41,23
1044,09/12/21,2260,2060,51,11,48,40
1045,01/05/19,2040,1860,150,1,49,22
1046,03/04/25,770,700,23,46,27,61
1047,00/09/21,940,860,48,28,28,44
1048,00/05/15,1550,1410,380,49,22,16
1049,01/08/13,1040,950,58,9,15,64
1050,05/04/24,0,0,362,21,42,54
1051,01/08/01,1940,1770,173,45,16,76
1052,03/01/23,1260,1150,40,13,43,37
1053,04/12/18,2130,1940,129,48,21,71
1054,02/01/07,960,880,192,41,50,29
1055,01/09/04,1840,1680,319,34,32,4
1056,05/08/06,1870,1700,362,24,49,52
1057,00/11/22,1010,920,191,22,16,5
1058,10/07/14,1240,1130,239,8,28,44
1059,10/04/07,1790,1630,363,26,21,4
1060,05/03/23,1610,1470,327,23,5,19
1061,00/07/14,690,630,345,46,8,57
1062,10/03/02,1690,1540,394,45,43,41
1063,00/05/24,1300,1190,195,12,4,8
1064,08/04/26,1260,1150,241,21,27,75
1065,02/07/05,2010,1830,322,33,44,54
1066,08/07/06,300,280,165,29,20,29
1067,02/04/14,1000,910,365,36,2,4
1068,07/12/28,170,160,238,4,6,32
1069,06/02/11,830,760,126,27,7,38
1070,06/12/23,1600,1460,149,42,13,44
1071,04/01/10,1480,1350,29,34,27,56
1072,06/12/24,520,480,386,24,37,62
1073,05/06/05,2010,1830,210,25,40,19
1074,10/03/28,1280,1170,301,11,39,22
1075,10/05/07,200,190,53,31,44,32
1076,10/10/23,2150,1960,15,12,23,25
1077,05/06/07,1830,1670,144,48,10,70
1078,05/02/09,400,370,145,17,40,75
1079,07/10/06,1120,1020,363,1,41,4
1080,01/11/12,1690,1540,283,45,15,17
1081,01/02/28,440,400,254,50,34,67
1082,01/02/27,1380,1260,213,16,19,74
1083,06/09/18,1560,1420,322,26,25,55
1084,07/12/28,1220,1110,393,42,6,70
1085,00/09/04,770,700,208,14,17,30
1086,03/08/13,350,320,158,7,38,5
1087,06/10/15,610,560,287,6,38,11
1088,03/03/13,1080,990,285,44,21,7
1089,00/05/03,1210,1100,232,13,28,31
1090,06/02/27,910,830,111,5,14,26
1091,09/06/14,130,120,276,46,29,14
1092,08/02/26,1180,1080,396,45,11,62
1093,08/01/14,1260,1150,108,44,46,34
1094,03/06/26,2180,1990,220,50,2,7
1095,10/11/18,610,560,23,11,49,1
1096,00/07/12,2050,1870,9,32,27,21
1097,10/05/25,1960,1790,207,7,1,51
1098,05/10/26,2130,1940,202,33,5,10
1099,07/11/12,640,590,188,28,23,69
1100,03/08/25,790,720,88,49,31,45
1101,01/09/23,480,440,22,35,24,57
1102,10/08/06,730,670,60,1,30,21
1103,09/12/11,300,280,197,19,18,72
1104,02/07/05,830,760,158,13,8,38
1105,00/09/16,1950,1780,147,19,9,74
1106,06/10/22,1270,1160,262,38,26,54
1107,07/07/11,1240,1130,264,41,1,19
1108,01/10/19,1950,1780,157,49,14,25
1109,08/01/08,1510,1380,92,11,11,24
1110,00/06/22,1330,1210,92,9,4,26
1111,03/09/13,0,0,312,39,47,62
1112,00/07/27,1400,1280,284,21,4,76
1113,02/05/28,250,230,341,34,24,61
1114,05/11/27,1110,1010,163,49,7,33
1115,03/12/17,740,680,138,7,31,45
1116,01/12/26,350,320,140,4,20,24
1117,10/01/28,1920,1750,160,35,35,15
1118,08/12/05,1360,1240,398,5,42,51
1119,02/06/01,1480,1350,384,36,12,67
1120,06/08/07,1580,1440,291,35,5,28
1121,09/05/07,170,160,51,24,12,27
1122,02/11/03,1820,1660,321,15,24,11
1123,06/10/27,1630,1490,400,47,21,74
1124,06/06/11,1590,1450,67,49,2,58
1125,09/01/13,2050,1870,113,6,26,29
1126,03/03/17,570,520,273,6,40,7
1127,00/11/23,1550,1410,398,4,29,16
1128,08/08/09,1190,1090,83,26,14,65
1129,05/09/15,2170,1980,62,18,35,13
1130,02/07/20,1260,1150,241,27,7,30
1131,01/03/08,1320,1200,12,40,5,75
1132,04/09/17,990,900,180,25,47,48
1133,02/09/04,1920,1750,287,44,26,31
1134,04/01/15,740,680,293,34,8,47
1135,00/05/06,550,500,208,2,38,69
1136,01/01/12,1760,1600,172,19,15,9
1137,05/09/24,680,620,55,31,10,71
1138,01/12/02,550,500,145,28,23,48
1139,01/04/10,1850,1690,77,30,20,39
1140,01/04/17,950,870,238,6,31,62
1141,07/02/20,340,310,202,48,12,57
1142,06/12/14,1880,1710,330,38,39,39
1143,01/10/03,1580,1440,183,9,50,34
1144,05/05/24,530,490,14,3,20,64
1145,02/02/11,1270,1160,317,43,37,76
1146,09/01/14,640,590,195,10,8,73
1147,05/02/05,920,840,115,14,10,24
1148,05/02/18,1110,1010,113,3,40,4
1149,07/06/18,380,350,387,23,16,6
1150,05/07/07,2200,2000,400,35,16,2
1151,08/12/25,1320,1200,276,23,4,58
1152,03/02/11,690,630,298,22,49,76
1153,01/10/28,990,900,304,9,32,41
1154,03/10/24,880,800,294,40,22,2
1155,07/03/22,30,30,318,27,7,48
1156,00/05/09,2160,1970,29,31,36,45
1157,01/03/10,1880,1710,280,3,27,19
1158,06/06/25,80,80,200,17,2,69
1159,07/01/17,1890,1720,86,45,45,1
1160,08/11/07,40,40,238,49,14,23
1161,03/03/19,1650,1500,80,18,32,26
1162,05/11/03,1820,1660,378,1,10,67
1163,03/01/25,710,650,142,50,36,7
1164,02/12/26,2030,1850,226,27,14,5
1165,06/12/03,1940,1770,91,47,39,15
1166,09/05/18,1190,1090,128,9,31,60
1167,01/07/03,1870,1700,61,4,45,21
1168,01/12/28,1340,1220,300,19,16,17
1169,05/12/27,1110,1010,189,19,47,18
1170,02/04/08,270,250,95,20,30,40
1171,06/03/18,970,890,388,28,17,38
1172,04/11/13,140,130,224,41,43,50
1173,09/01/02,2040,1860,218,5,29,19
1174,03/04/23,2220,2020,154,4,24,10
1175,01/05/22,1100,1000,184,11,11,28
1176,00/06/07,410,380,371,21,49,59
1177,02/09/08,2040,1860,231,13,47,50
1178,10/05/07,1130,1030,133,48,42,20
1179,04/01/04,530,490,30,45,20,9
1180,09/07/25,220,200,264,30,43,30
1181,10/06/06,1870,1700,39,29,28,23
1182,07/07/03,920,840,100,47,35,44
1183,00/11/19,1620,1480,58,23,39,70
1184,08/03/20,330,300,147,46,35,57
1185,09/10/20,2100,1910,158,50,36,22
1186,01/06/15,680,620,108,19,50,63
1187,01/11/19,1600,1460,158,14,23,75
1188,02/10/18,410,380,40,25,4,65
1189,07/07/28,1520,1390,1,7,15,14
1190,06/03/28,1410,1290,256,43,17,17
1191,05/09/21,180,170,400,6,36,24
1192,02/08/11,1180,1080,348,26,49,2
1193,08/03/25,2090,1900,371,43,12,57
1194,03/04/25,10,10,324,33,32,19
1195,07/09/17,1990,1810,35,40,41,29
1196,03/06/06,1990,1810,178,6,39,48
1197,06/08/04,720,660,136,11,32,37
1198,08/06/15,1830,1670,269,16,34,47
1199,08/12/01,420,390,59,27,46,46
1200,08/06/19,200,190,366,32,20,27
1201,04/09/27,1710,1560,389,47,22,31
1202,09/09/17,80,80,238,9,1,53
1203,07/08/24,110,100,317,31,18,11
1204,10/09/03,1380,1260,389,35,24,63
1205,02/01/18,200,190,284,1,41,36
1206,09/06/27,1160,1060,187,44,43,67
1207,10/02/27,260,240,396,1,13,8
1208,02/08/13,1070,980,202,3,49,56
1209,10/02/15,1220,1110,179,44,40,54
1210,01/03/18,180,170,89,41,45,64
1211,06/06/04,1350,1230,284,22,28,64
1212,00/05/09,2010,1830,257,8,29,22
1213,02/11/13,2220,2020,126,45,6,66
1214,07/10/13,590,540,378,39,49,72
1215,02/05/19,530,490,209,1,21,25
1216,07/02/16,50,50,350,21,13,20
1217,02/04/01,1990,1810,143,49,48,64
1218,08/01/13,1960,1790,244,14,38,10
1219,04/09/14,250,230,336,28,39,69
1220,03/01/17,1470,1340,342,17,32,28
1221,06/01/09,1060,970,76,1,43,51
1222,09/02/01,1300,1190,299,12,45,52
1223,05/11/04,770,700,300,30,30,17
1224,04/11/25,570,520,60,7,19,4
1225,09/06/13,1320,1200,328,15,42,33
1226,10/03/01,1630,1490,305,2,43,16
1227,09/04/02,880,800,297,40,47,74
1228,10/09/19,270,250,228,22,25,49
1229,02/02/07,720,660,200,18,22,65
1230,02/02/18,1930,1760,284,25,43,63
1231,06/06/26,2270,2070,172,10,49,46
1232,02/10/16,910,830,82,20,43,32
1233,08/03/14,2180,1990,334,17,45,58
1234,04/09/15,1260,1150,367,45,42,29
1235,10/07/04,1580,1440,88,44,1,70
1236,08/09/22,1320,1200,251,40,11,39
1237,07/12/15,330,300,80,34,30,50
1238,00/06/05,200,190,287,33,5,38
1239,06/01/19,850,780,17,23,40,66
1240,09/04/20,1680,1530,18,35,40,59
1241,07/05/16,1760,1600,354,42,21,19
1242,08/03/07,1550,1410,158,24,25,2
1243,04/06/23,2200,2000,251,47,23,1
1244,09/09/27,1360,1240,28,47,16,60
1245,05/10/25,2180,1990,310,50,10,11
1246,10/06/21,1320,1200,258,7,35,53
1247,06/08/12,2070,1890,43,26,23,73
1248,09/06/22,1700,1550,91,18,19,50
1249,03/03/05,10,10,146,28,20,44
1250,08/02/04,860,790,79,26,38,67
1251,07/01/20,110,100,356,28,11,1
1252,05/02/26,800,730,53,35,26,72
1253,00/01/04,230,210,329,15,45,67
1254,04/03/15,2280,2080,247,7,37,64
1255,04/11/16,1300,1190,138,29,42,60
1256,06/01/13,1370,1250,157,18,25,64
1257,09/10/10,340,310,111,40,29,72
1258,04/04/11,0,0,304,24,50,3
1259,01/08/14,1410,1290,242,31,20,68
1260,05/02/10,1410,1290,360,39,24,4
1261,01/07/17,860,790,89,15,23,75
1262,06/07/03,1880,1710,61,24,39,66
1263,06/07/17,570,520,270,18,12,7
1264,04/11/14,2070,1890,217,30,46,66
1265,04/04/02,90,90,138,39,26,68
1266,10/11/07,1220,1110,307,33,21,31
1267,09/11/06,150,140,196,36,4,14
1268,03/03/16,660,600,340,25,46,12
1269,03/09/15,1850,1690,182,33,47,2
1270,06/12/24,1810,1650,292,31,14,72
1271,06/02/16,10,10,216,12,1,26
1272,03/02/17,1470,1340,45,50,7,24
1273,02/11/19,1630,1490,146,27,11,75
1274,01/10/09,810,740,182,9,7,75
1275,09/11/07,190,180,141,44,15,61
1276,08/08/12,1260,1150,121,35,46,20
1277,03/04/11,470,430,161,24,21,1
1278,03/01/23,2170,1980,205,50,37,5
1279,08/02/12,80,80,6,26,47,64
1280,08/05/01,1510,1380,26,22,8,9
1281,00/05/18,130,120,167,37,36,30
1282,08/01/05,1020,930,43,27,38,30
1283,03/03/19,780,710,10,7,17,27
1284,00/01/05,60,60,119,6,24,55
1285,05/03/09,1740,1590,248,35,39,4
1286,02/10/16,130,120,22,27,31,30
1287,02/01/02,2040,1860,266,30,29,21
1288,09/12/11,180,170,161,17,4,6
1289,05/08/14,1370,1250,105,10,17,64
1290,00/12/26,1190,1090,225,12,50,25
1291,03/10/15,250,230,76,43,22,76
1292,04/06/24,1190,1090,398,37,25,14
1293,06/05/12,950,870,397,14,46,27
1294,02/03/14,2110,1920,208,29,50,63
1295,00/05/14,1180,1080,83,1,44,35
1296,08/07/03,670,610,177,49,45,74
1297,00/07/04,1580,1440,248,11,31,71
1298,05/11/13,1290,1180,56,33,6,23
1299,08/06/26,2020,1840,99,45,19,33
1300,00/07/08,50,50,382,32,29,20
1301,02/08/05,0,0,302,6,46,1
1302,10/12/10,990,900,124,34,47,31
1303,06/05/15,10,10,385,10,11,36
