"ID","ID_ODDZIAL","ID_PRACOWNIK","ID_KLIENT","ID_DATA_PRODUKCJI","ID_PRODUCENT","ID_DATA_SPRZEDAZY","MIASTO_KLIENTA","MIASTO_SPRZEDAZY","RODZAJ_INSTRUMENTU","PLATNOSC","NAZWA_INSTRUMENTU","NUMER_ZAMOWIENIA","CENA","KOSZT"
213,24,24,40,8145,43,187,"Zabrze","Koszalin","Klasyczne smyczkowe","ING Bank Śląski Przelew","Skrzypce",187,840,770
214,15,15,23,9238,25,378,"Radom","Zielona Góra","Regionalne smyczkowe","Euro Bank Blik","Basetla",378,1950,1780
215,26,26,45,9844,4,3,"Poznań","Gorzów Wielkopolski","Strunowe Szarpane","Alior Bank Blik","Kora",3,1270,1160
216,30,30,33,8843,1,256,"Zabrze","Toruń","Dęte drewniane","mBank Przelew","Flet Poprzeczny",256,190,180
217,38,38,37,9980,39,19,"Sosnowiec","Toruń","Dęte drewniane","Getin Noble Bank Przelew","Flet Prosty",19,1390,1270
218,22,22,29,7762,39,219,"Toruń","Koszalin","Perkusyjne rurowe","BOŚ Przelew","Dzwony Rurowe",219,1520,1390
219,50,50,14,8158,25,158,"Kielce","Rzeszów","Strunowe Szarpane","Bank Millenium Przelew","Lira",158,2250,2050
220,28,28,39,9470,4,110,"Dąbrowa Górnicza","Chorzów","Elektryczne smyczkowe","Santander BP Blik","Skrzypce Elektryczne",110,1720,1570
221,33,33,34,6735,17,214,"Lublin","Kalisz","Perkusyjne membranowe","Credit Agricole Blik","Bębny",214,30,30
222,22,22,5,9489,29,236,"Toruń","Koszalin","Perkusyjne prętowe","BOŚ Blik","Trójkąt",236,1610,1470
223,3,3,20,6828,30,94,"Lublin","�?ódź","Dęte blaszane","Gotówka","Trąbka",94,950,870
224,4,4,7,7824,1,7,"Szczecin","Tychy","Uderzane","Credit Agricole Przelew","Cymbały",7,690,630
225,15,15,16,7822,33,393,"Bytom","Zielona Góra","Strunowe Szarpane","Getin Noble Bank Blik","Gitara Klasyczna",393,850,780
226,49,49,26,1831,23,113,"Poznań","Gdynia","Dawne smyczkowe","BOŚ Blik","Lira da Braccio",113,30,30
227,40,40,6,8172,15,279,"Radom","Gliwice","Dawne smyczkowe","Credit Agricole Przelew","Lira da Braccio",279,110,100
228,28,28,17,8004,35,333,"Rzeszów","Chorzów","Strunowe Szarpane","Citi Handlowy Przelew","Kobza",333,640,590
229,25,25,16,9490,27,45,"Bytom","Katowice","Dęte blaszane","ING Bank Śląski Przelew","Suzafon",45,1720,1570
230,17,17,22,8039,17,398,"Gdańsk","Radom","Dawne smyczkowe","Getin Noble Bank Blik","Rebec",398,1190,1090
231,41,41,15,9860,3,237,"Radom","Koszalin","Strunowe Szarpane","Credit Agricole Blik","Harfa",237,1710,1560
232,19,19,1,6464,4,133,"Ruda Śląska","Poznań","Dęte blaszane","TMUB Blik","Kornet",133,90,90
233,49,49,44,9184,23,297,"Włocławek","Gdynia","Perkusyjne prętowe","TMUB Blik","Trójkąt",297,350,320
234,25,25,38,8524,3,375,"Bydgoszcz","Katowice","Dawne smyczkowe","ING Bank Śląski Blik","Suka Biłgorajska",375,1130,1030
235,48,48,29,6998,47,276,"Toruń","Lublin","Perkusyjne sztabkowe drewniane","PKO BP Blik","Marimba",276,1600,1460
236,33,33,33,6729,4,100,"Zabrze","Kalisz","Perkusyjne metalowe","Bank Millenium Blik","Dzwonki",100,2000,1820
237,31,31,16,5438,27,320,"Bytom","Kalisz","Regionalne smyczkowe","Bank Millenium Blik","Gęśle",320,370,340
238,19,19,19,9433,10,207,"Wrocław","Poznań","Perkusyjne inne","Banek Pekao Blik","Terkotka ",207,1900,1730
239,2,2,4,7080,15,96,"Wałbrzych","Wałbrzych","Perkusyjne metalowe","Bank Millenium Blik","Czelestra",96,1900,1730
240,34,34,4,6394,5,44,"Wałbrzych","Szczecin","Perkusyjne sztabkowe drewniane","Credit Agricole Blik","Ksylofon",44,480,440
241,8,8,2,8435,13,86,"Wrocław","Białystok","Perkusyjne inne","Citi Handlowy Przelew","Kastaniety",86,260,240
242,48,48,45,242,2,156,"Poznań","Lublin","Perkusyjne pytowe","ING Bank Śląski Blik","Gong",156,2070,1890
243,43,43,43,9982,5,277,"Kalisz","Kraków","Strunowe Szarpane","BOŚ Przelew","Gitara Basowa",277,2250,2050
244,43,43,1,1821,29,290,"Ruda Śląska","Kraków","Dęte drewniane","mBank Przelew","Flet Piccolo",290,170,160
245,6,6,31,7704,14,206,"�?ódź","Gdańsk","Dawne smyczkowe","Citi Handlowy Przelew","Viola deamore",206,1280,1170
246,46,46,30,9674,4,160,"Płock","Kraków","Uderzane","Bank Millenium Blik","Fortepian",160,370,340
247,49,49,45,9512,36,342,"Poznań","Gdynia","Uderzane","mBank Blik","Klawikord",342,1810,1650
248,30,30,1,4613,40,74,"Ruda Śląska","Toruń","Klasyczne smyczkowe","mBank Blik","Wiolonczela",74,250,230
249,1,1,31,9618,40,206,"�?ódź","Zabrze","Dęte blaszane","Citi Handlowy Przelew","Sakshorn",206,1050,960
250,1,1,36,8861,5,193,"Kalisz","Zabrze","Dęte blaszane","Bank pocztowy Blik","Tuba",193,830,760
251,36,36,50,9070,38,89,"Chorzów","Białystok","Elektryczne smyczkowe","Gotówka","Kontrabas Elektryczny",89,1800,1640
252,33,33,8,9303,6,295,"Gliwice","Kalisz","Dęte blaszane","Getin Noble Bank Przelew","Tuba",295,1440,1310
253,1,1,12,9679,13,296,"Lublin","Zabrze","Perkusyjne pytowe","Santander BP Blik","Gong",296,130,120
254,25,25,21,7071,36,33,"Bydgoszcz","Katowice","Strunowe Szarpane","Banek Pekao Przelew","Cytra",33,1210,1100
255,12,12,6,9854,45,112,"Radom","Poznań","Strunowe Szarpane","Credit Agricole Przelew","Koto",112,1850,1690
256,18,18,41,8810,4,79,"Wrocław","Płock","Dęte drewniane","BOŚ Blik","Fagot",79,420,390
257,35,35,23,1688,15,18,"Radom","Katowice","Dęte klawiszowe","ING Bank Śląski Przelew","Fisharmonia",18,240,220
258,6,6,4,1953,22,309,"Wałbrzych","Gdańsk","Perkusyjne metalowe","Citi Handlowy Blik","Wibrafon",309,1680,1530
259,24,24,33,7451,8,384,"Zabrze","Koszalin","Dawne smyczkowe","Gotówka","Skrzypki Renesansowe",384,910,830
260,12,12,44,2946,21,149,"Włocławek","Poznań","Dęte klawiszowe","Bank Millenium Przelew","Organy",149,1120,1020
261,6,6,39,8708,23,363,"Dąbrowa Górnicza","Gdańsk","Strunowe Szarpane","TMUB Blik","Harfa",350,660,600
262,35,35,26,9686,8,113,"Poznań","Katowice","Strunowe Szarpane","BOŚ Blik","Gitara Basowa",113,1000,910
263,19,19,5,7929,44,384,"Toruń","Poznań","Strunowe Szarpane","mBank Blik","Gitara Klasyczna",381,710,650
264,23,23,5,452,26,236,"Toruń","Ruda Śląska","Perkusyjne membranowe","BOŚ Blik","Kotły ",236,1350,1230
265,27,27,16,9831,34,129,"Bytom","Zielona Góra","Strunowe Szarpane","Getin Noble Bank Blik","Mandolina",129,1230,1120
266,38,38,25,7331,20,233,"Lublin","Toruń","Dawne smyczkowe","Plus Bank Przelew","Rebec",233,510,470
267,46,46,31,7717,9,59,"�?ódź","Kraków","Perkusyjne inne","Bank pocztowy Przelew","Kastaniety",59,120,110
268,9,9,27,9879,46,346,"Radom","Gdańsk","Klasyczne smyczkowe","TMUB Blik","Altówka",346,490,450
269,42,42,27,9717,38,127,"Radom","Zielona Góra","Perkusyjne membranowe","Alior Bank Przelew","Bębny",127,480,440
270,50,50,31,6885,30,353,"�?ódź","Rzeszów","Perkusyjne membranowe","Credit Agricole Przelew","Bębny",353,2040,1860
271,31,31,45,6901,15,190,"Poznań","Kalisz","Strunowe Szarpane","Citi Handlowy Przelew","Bałałajka",190,190,180
272,7,7,9,8686,18,305,"Bydgoszcz","Zabrze","Klasyczne smyczkowe","Santander BP Przelew","Kontrabas",305,1740,1590
273,46,46,34,7780,40,348,"Lublin","Kraków","Uderzane","Plus Bank Blik","Fortepian",348,1040,950
274,45,45,38,8935,21,29,"Bydgoszcz","Częstochowa","Strunowe Szarpane","TMUB Przelew","Tar",29,2210,2010
275,18,18,42,6543,17,186,"Częstochowa","Płock","Perkusyjne inne","Credit Agricole Blik","Pudełka Akustyczne",186,90,90
276,13,13,49,6002,34,102,"Sosnowiec","Częstochowa","Perkusyjne pytowe","Bank Millenium Blik","Gong",102,1250,1140
277,34,34,43,9363,14,396,"Kalisz","Szczecin","Dęte drewniane","Santander BP Przelew","Obój",396,1240,1130
278,45,45,25,3058,12,176,"Lublin","Częstochowa","Perkusyjne metalowe","Getin Noble Bank Blik","Wibrafon",176,710,650
279,3,3,32,7164,49,387,"Poznań","�?ódź","Perkusyjne pytowe","Plus Bank Przelew","Gong",387,750,690
280,29,29,27,280,25,205,"Radom","Poznań","Dawne smyczkowe","Gotówka","Suka Biłgorajska",205,700,640
281,2,2,4,5394,12,35,"Wałbrzych","Wałbrzych","Klasyczne smyczkowe","Bank Millenium Przelew","Kontrabas",35,670,610
282,45,45,48,4042,11,336,"Wrocław","Częstochowa","Elektryczne smyczkowe","mBank Przelew","Kontrabas Elektryczny",336,2010,1830
283,43,43,47,5588,1,93,"Bydgoszcz","Kraków","Dęte blaszane","BNP Parbias Blik","Róg (Waltornia)",93,1280,1170
284,28,28,46,7128,25,202,"Wrocław","Chorzów","Dęte blaszane","Bank Millenium Przelew","Helikon",202,410,380
285,26,26,50,6107,11,388,"Chorzów","Gorzów Wielkopolski","Strunowe Szarpane","Credit Agricole Przelew","Tar",388,1010,920
286,17,17,10,8285,42,351,"Tychy","Radom","Elektryczne smyczkowe","Santander BP Blik","Altówka Elektryczna",351,1380,1260
287,39,39,15,7394,38,139,"Radom","Katowice","Perkusyjne inne","Bank pocztowy Przelew","Grzechotka",139,690,630
288,50,50,31,8615,38,353,"�?ódź","Rzeszów","Dęte klawiszowe","Credit Agricole Przelew","Akordeon",353,820,750
289,46,46,22,659,3,229,"Gdańsk","Kraków","Perkusyjne inne","Euro Bank Blik","Klekotka",229,2230,2030
290,23,23,24,6900,3,323,"Radom","Ruda Śląska","Dęte blaszane","BOŚ Przelew","Trąbka Sygnałowa",323,1250,1140
291,38,38,40,790,43,147,"Zabrze","Toruń","Klasyczne smyczkowe","Plus Bank Blik","Wiolonczela",147,2000,1820
292,35,35,49,6931,23,374,"Sosnowiec","Katowice","Perkusyjne membranowe","Euro Bank Przelew","Kotły ",374,890,810
293,26,26,1,8190,37,248,"Ruda Śląska","Gorzów Wielkopolski","Perkusyjne inne","Bank Millenium Przelew","Kastaniety",248,1850,1690
294,19,19,28,9371,47,78,"Bielsko-Biała","Poznań","Strunowe Szarpane","Credit Agricole Przelew","Mandolina",78,390,360
295,34,34,8,2787,32,295,"Gliwice","Szczecin","Strunowe Szarpane","Getin Noble Bank Przelew","Kitara",295,1590,1450
296,4,4,12,5587,34,269,"Lublin","Tychy","Regionalne smyczkowe","Plus Bank Blik","Basetla",269,620,570
297,7,7,1,7146,47,131,"Ruda Śląska","Zabrze","Dęte drewniane","Credit Agricole Blik","Obój",131,220,200
298,2,2,44,4226,29,261,"Włocławek","Wałbrzych","Dęte blaszane","BNP Parbias Przelew","Kornet",261,50,50
299,21,21,36,3763,19,365,"Kalisz","Bytom","Uderzane","TMUB Blik","Keyboard ",365,640,590
300,39,39,47,300,32,227,"Bydgoszcz","Katowice","Strunowe Szarpane","Bank pocztowy Przelew","Bałałajka",170,560,510
301,5,5,41,3212,19,344,"Wrocław","Tarnów","Strunowe Szarpane","mBank Przelew","Klawesyn",344,2120,1930
302,8,8,47,4781,45,93,"Bydgoszcz","Białystok","Strunowe Szarpane","BNP Parbias Blik","Lutnia",93,2210,2010
303,3,3,33,8805,43,71,"Zabrze","�?ódź","Strunowe Szarpane","Santander BP Blik","Bałałajka",71,1630,1490
304,42,42,33,6918,5,384,"Zabrze","Zielona Góra","Perkusyjne metalowe","Gotówka","Wibrafon",384,1610,1470
305,49,49,43,305,26,396,"Kalisz","Gdynia","Elektryczne smyczkowe","Santander BP Przelew","Skrzypce Elektryczne",396,500,460
306,9,9,1,8187,27,248,"Ruda Śląska","Gdańsk","Strunowe Szarpane","Bank Millenium Przelew","Lutnia",248,1350,1230
307,45,45,24,1323,4,10,"Radom","Częstochowa","Perkusyjne membranowe","Plus Bank Blik","Kotły ",10,120,110
308,35,35,44,6731,3,261,"Włocławek","Katowice","Dęte blaszane","BNP Parbias Przelew","Tuba",261,150,140
309,5,5,4,8946,17,99,"Wałbrzych","Tarnów","Klasyczne smyczkowe","Alior Bank Przelew","Kontrabas",99,120,110
310,48,48,26,2103,36,363,"Poznań","Lublin","Dawne smyczkowe","ING Bank Śląski Blik","Suka Biłgorajska",363,670,610
311,39,39,5,5052,35,90,"Toruń","Katowice","Dawne smyczkowe","Credit Agricole Przelew","Viola da Gamba",90,0,0
312,29,29,26,6005,24,27,"Poznań","Poznań","Perkusyjne metalowe","Bank Millenium Blik","Czelestra",27,2290,2090
313,37,37,31,4022,2,353,"�?ódź","Płock","Uderzane","Credit Agricole Przelew","Keyboard ",353,410,380
314,27,27,44,8318,2,297,"Włocławek","Zielona Góra","Strunowe Szarpane","TMUB Blik","Koto",297,500,460
315,25,25,37,9132,15,379,"Sosnowiec","Katowice","Strunowe Szarpane","ING Bank Śląski Przelew","Lira",379,470,430
316,43,43,41,4786,42,344,"Wrocław","Kraków","Strunowe Szarpane","mBank Przelew","Tar",344,1030,940
317,20,20,42,8728,21,186,"Częstochowa","Kraków","Uderzane","Credit Agricole Blik","Fortepian",186,330,300
318,32,32,36,3944,19,376,"Kalisz","Kalisz","Perkusyjne sztabkowe drewniane","Citi Handlowy Przelew","Marimba",376,1910,1740
319,36,36,36,8564,4,193,"Kalisz","Białystok","Perkusyjne metalowe","Bank pocztowy Blik","Wibrafon",193,530,490
320,46,46,39,6072,8,363,"Dąbrowa Górnicza","Kraków","Uderzane","TMUB Blik","Keyboard ",350,10,10
321,32,32,28,7261,15,114,"Bielsko-Biała","Kalisz","Dęte blaszane","TMUB Przelew","Puzon",114,970,890
322,32,32,41,7002,43,299,"Wrocław","Kalisz","Dęte blaszane","ING Bank Śląski Przelew","Suzafon",299,620,570
323,40,40,36,7031,10,288,"Kalisz","Gliwice","Klasyczne smyczkowe","mBank Przelew","Kontrabas",288,820,750
324,44,44,14,324,43,370,"Kielce","Zielona Góra","Klasyczne smyczkowe","Euro Bank Przelew","Wiolonczela",370,1760,1600
325,33,33,12,9355,44,269,"Lublin","Kalisz","Dawne smyczkowe","Plus Bank Blik","Viola deamore",269,730,670
326,21,21,34,9919,24,69,"Lublin","Bytom","Strunowe Szarpane","Alior Bank Przelew","Gitara Klasyczna",69,2150,1960
327,49,49,10,7684,41,203,"Tychy","Gdynia","Dęte drewniane","BOŚ Blik","Kontrafagot",203,220,200
328,31,31,16,328,36,136,"Bytom","Kalisz","Perkusyjne pytowe","Bank pocztowy Blik","Talerze",136,1710,1560
329,9,9,3,5782,31,318,"Wałbrzych","Gdańsk","Dawne smyczkowe","PKO BP Blik","Viola deamore",318,480,440
330,23,23,44,330,12,188,"Włocławek","Ruda Śląska","Dęte blaszane","Plus Bank Przelew","Sakshorn",188,1150,1050
331,46,46,37,3518,38,312,"Sosnowiec","Kraków","Klasyczne smyczkowe","Credit Agricole Blik","Skrzypce",312,1030,940
332,43,43,2,9671,7,212,"Wrocław","Kraków","Dawne smyczkowe","Credit Agricole Blik","Rebec",212,110,100
333,13,13,37,9434,34,379,"Sosnowiec","Częstochowa","Dęte blaszane","ING Bank Śląski Przelew","Helikon",379,350,320
334,29,29,3,4836,41,244,"Wałbrzych","Poznań","Dawne smyczkowe","Plus Bank Przelew","Lira da Braccio",226,220,200
335,7,7,24,7220,37,10,"Radom","Zabrze","Perkusyjne pytowe","Plus Bank Blik","Talerze",10,900,820
336,43,43,47,7315,13,227,"Bydgoszcz","Kraków","Perkusyjne metalowe","Bank pocztowy Przelew","Czelestra",170,240,220
337,45,45,9,8327,17,70,"Bydgoszcz","Częstochowa","Elektryczne smyczkowe","Bank pocztowy Przelew","Wiolonczela Elektryczna",70,2150,1960
338,37,37,36,7700,31,365,"Kalisz","Płock","Uderzane","TMUB Blik","Pianino",365,2200,2000
339,38,38,42,9498,16,164,"Częstochowa","Toruń","Dęte drewniane","Santander BP Blik","Flet Piccolo",164,530,490
340,28,28,25,1669,5,125,"Lublin","Chorzów","Dawne smyczkowe","Bank pocztowy Blik","Suka Biłgorajska",125,220,200
341,29,29,32,7023,7,293,"Poznań","Poznań","Perkusyjne inne","Banek Pekao Blik","Klekotka",293,850,780
342,39,39,50,9530,28,143,"Chorzów","Katowice","Dęte drewniane","TMUB Przelew","Fagot",143,550,500
343,48,48,31,8331,18,59,"�?ódź","Lublin","Perkusyjne rurowe","Bank pocztowy Przelew","Dzwony Rurowe",59,1730,1580
344,31,31,4,7816,6,99,"Wałbrzych","Kalisz","Dęte blaszane","Alior Bank Przelew","Helikon",99,1950,1780
345,10,10,24,9143,13,10,"Radom","Bydgoszcz","Dawne smyczkowe","Plus Bank Blik","Skrzypki Renesansowe",10,780,710
346,47,47,16,9027,48,45,"Bytom","Włocławek","Perkusyjne sztabkowe drewniane","ING Bank Śląski Przelew","Ksylofon",45,300,280
347,41,41,45,9695,12,51,"Poznań","Koszalin","Regionalne smyczkowe","BOŚ Przelew","Basetla",51,300,280
348,6,6,17,8192,33,47,"Rzeszów","Gdańsk","Perkusyjne membranowe","Plus Bank Blik","Kotły ",47,1350,1230
349,26,26,27,6421,21,314,"Radom","Gorzów Wielkopolski","Regionalne smyczkowe","Bank Millenium Blik","Basetla",314,1540,1400
350,24,24,32,1073,21,43,"Poznań","Koszalin","Dęte drewniane","Credit Agricole Blik","Flet Poprzeczny",43,940,860
351,45,45,26,351,33,113,"Poznań","Częstochowa","Dęte blaszane","BOŚ Blik","Helikon",113,1370,1250
352,37,37,50,5681,17,388,"Chorzów","Płock","Dęte drewniane","Credit Agricole Przelew","Obój",388,2260,2060
353,25,25,30,6275,39,25,"Płock","Katowice","Elektryczne smyczkowe","mBank Przelew","Skrzypce Elektryczne",25,1780,1620
354,4,4,8,5917,46,13,"Gliwice","Tychy","Dawne smyczkowe","mBank Przelew","Suka Biłgorajska",13,50,50
355,10,10,34,2805,46,231,"Lublin","Bydgoszcz","Dęte drewniane","Credit Agricole Blik","Flet Piccolo",231,550,500
356,42,42,37,4106,37,312,"Sosnowiec","Zielona Góra","Uderzane","Credit Agricole Blik","Cymbały",312,120,110
357,16,16,31,6004,38,283,"�?ódź","Białystok","Klasyczne smyczkowe","Euro Bank Blik","Kontrabas",283,810,740
358,21,21,33,818,17,71,"Zabrze","Bytom","Strunowe Szarpane","Santander BP Blik","Kobza",71,2210,2010
359,36,36,9,6767,5,274,"Bydgoszcz","Białystok","Dawne smyczkowe","Bank Millenium Blik","Skrzypce Barokowe",265,1320,1200
360,11,11,36,3283,16,61,"Kalisz","Kalisz","Dęte blaszane","PKO BP Przelew","Tuba",61,1030,940
361,23,23,47,8410,40,233,"Bydgoszcz","Ruda Śląska","Dawne smyczkowe","TMUB Blik","Viola deamore",36,2090,1900
362,10,10,17,9181,36,284,"Rzeszów","Bydgoszcz","Strunowe Szarpane","mBank Przelew","Koto",284,220,200
363,32,32,16,8776,36,45,"Bytom","Kalisz","Strunowe Szarpane","ING Bank Śląski Przelew","Koto",45,610,560
364,17,17,1,9277,39,248,"Ruda Śląska","Radom","Perkusyjne sztabkowe drewniane","Bank Millenium Przelew","Marimba",248,880,800
365,18,18,41,8851,32,344,"Wrocław","Płock","Dęte drewniane","mBank Przelew","Flet Piccolo",344,1350,1230
366,37,37,1,7434,50,290,"Ruda Śląska","Płock","Strunowe Szarpane","mBank Przelew","Bandżola",290,1840,1680
367,3,3,42,9092,1,278,"Częstochowa","�?ódź","Perkusyjne inne","PKO BP Przelew","Grzechotka",278,510,470
368,16,16,15,7635,24,317,"Radom","Białystok","Perkusyjne sztabkowe drewniane","Euro Bank Przelew","Ksylofon",317,490,450
369,44,44,19,7094,6,251,"Wrocław","Zielona Góra","Klasyczne smyczkowe","Plus Bank Blik","Kontrabas",251,640,590
370,43,43,4,9581,48,44,"Wałbrzych","Kraków","Perkusyjne metalowe","Credit Agricole Blik","Czelestra",44,570,520
371,5,5,12,8504,38,296,"Lublin","Tarnów","Uderzane","Santander BP Blik","Pianino",296,990,900
372,42,42,6,5303,2,112,"Radom","Zielona Góra","Perkusyjne inne","Credit Agricole Przelew","Kastaniety",112,80,80
373,33,33,30,9465,6,64,"Płock","Kalisz","Dęte drewniane","PKO BP Przelew","Kontrafagot",64,1730,1580
374,4,4,34,5116,6,285,"Lublin","Tychy","Elektryczne smyczkowe","Alior Bank Blik","Kontrabas Elektryczny",285,1560,1420
375,40,40,23,375,2,166,"Radom","Gliwice","Dęte drewniane","Credit Agricole Blik","Flet Poprzeczny",166,670,610
376,12,12,3,8841,25,357,"Wałbrzych","Poznań","Strunowe Szarpane","BNP Parbias Przelew","Kitara",357,220,200
377,15,15,36,7714,7,61,"Kalisz","Zielona Góra","Dęte drewniane","PKO BP Przelew","Kontrafagot",61,2150,1960
378,40,40,1,3866,36,74,"Ruda Śląska","Gliwice","Perkusyjne membranowe","mBank Blik","Bębny",74,750,690
379,18,18,49,5250,13,102,"Sosnowiec","Płock","Strunowe Szarpane","Bank Millenium Blik","Lira",102,640,590
380,40,40,8,9448,25,48,"Gliwice","Gliwice","Perkusyjne inne","Alior Bank Blik","Terkotka ",48,1960,1790
381,12,12,47,9854,45,233,"Bydgoszcz","Poznań","Dęte blaszane","TMUB Blik","Kornet",36,1460,1330
382,47,47,12,4646,27,296,"Lublin","Włocławek","Dęte blaszane","Santander BP Blik","Tuba",296,1050,960
383,8,8,6,9727,2,362,"Radom","Białystok","Klasyczne smyczkowe","TMUB Blik","Skrzypce",362,290,270
384,19,19,22,683,33,229,"Gdańsk","Poznań","Dęte drewniane","Euro Bank Blik","Flet Poprzeczny",229,190,180
385,23,23,23,9138,33,378,"Radom","Ruda Śląska","Perkusyjne metalowe","Euro Bank Blik","Dzwonki",378,1010,920
386,7,7,32,8154,1,377,"Poznań","Zabrze","Perkusyjne metalowe","mBank Przelew","Wibrafon",377,1840,1680
387,50,50,50,8057,35,311,"Chorzów","Rzeszów","Dęte blaszane","Alior Bank Blik","Trąbka",311,820,750
388,39,39,50,8994,26,311,"Chorzów","Katowice","Strunowe Szarpane","Alior Bank Blik","Lira",311,410,380
389,46,46,35,7068,46,68,"Elbląg","Kraków","Strunowe Szarpane","PKO BP Przelew","Lira",68,580,530
390,17,17,49,5397,44,146,"Sosnowiec","Radom","Strunowe Szarpane","Citi Handlowy Blik","Koto",146,2230,2030
391,18,18,40,391,8,130,"Zabrze","Płock","Perkusyjne pytowe","Gotówka","Gong",130,1490,1360
392,46,46,32,6201,18,364,"Poznań","Kraków","Dęte drewniane","TMUB Blik","Kontrafagot",364,1650,1500
393,13,13,32,3481,2,260,"Poznań","Częstochowa","Elektryczne smyczkowe","Getin Noble Bank Blik","Skrzypce Elektryczne",260,990,900
394,29,29,6,5824,23,279,"Radom","Poznań","Perkusyjne metalowe","Credit Agricole Przelew","Czelestra",279,1140,1040
395,33,33,46,9560,44,233,"Wrocław","Kalisz","Uderzane","TMUB Blik","Pianino",77,1560,1420
396,27,27,34,3690,25,294,"Lublin","Zielona Góra","Strunowe Szarpane","Euro Bank Przelew","Cytra",294,1810,1650
397,17,17,43,7277,49,148,"Kalisz","Radom","Perkusyjne inne","Plus Bank Przelew","Pudełka Akustyczne",111,1660,1510
398,40,40,4,9917,9,44,"Wałbrzych","Gliwice","Strunowe Szarpane","Credit Agricole Blik","Bałałajka",44,380,350
399,23,23,16,3336,1,45,"Bytom","Ruda Śląska","Uderzane","ING Bank Śląski Przelew","Fortepian",45,720,660
400,26,26,26,9368,44,154,"Poznań","Gorzów Wielkopolski","Uderzane","Citi Handlowy Blik","Keyboard ",154,1580,1440
401,38,38,3,8986,29,201,"Wałbrzych","Toruń","Strunowe Szarpane","ING Bank Śląski Blik","Bałałajka",201,1700,1550
402,2,2,4,8344,4,309,"Wałbrzych","Wałbrzych","Strunowe Szarpane","Citi Handlowy Blik","Gitara Basowa",309,1430,1300
403,12,12,1,9143,20,133,"Ruda Śląska","Poznań","Elektryczne smyczkowe","TMUB Blik","Altówka Elektryczna",133,570,520
404,11,11,17,6894,37,333,"Rzeszów","Kalisz","Dęte blaszane","Citi Handlowy Przelew","Tuba",333,1500,1370
405,6,6,30,9717,1,230,"Płock","Gdańsk","Perkusyjne membranowe","Gotówka","Kotły ",230,40,40
406,23,23,36,8195,4,197,"Kalisz","Ruda Śląska","Dawne smyczkowe","Citi Handlowy Przelew","Suka Biłgorajska",197,600,550
